,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
299,1,False,kernelsearch_CCA_without,2,2,0.9732540528619648,0.9749529004958333,11.281522989273071,-1
300,1,False,kernelsearch_CCA_without,2,2,0.9415847725518535,0.9404890925774759,20.98821997642517,-1
301,1,False,kernelsearch_CCA_without,2,2,0.9599900510951808,0.9539483852653355,41.16176724433899,-1
302,1,False,kernelsearch_CCA_without,2,2,0.972573565351541,0.970973036904285,33.810511350631714,-1
303,1,False,kernelsearch_CCA_without,2,2,0.9422865694307998,0.937606496991029,16.183106184005737,-1
304,1,False,kernelsearch_CCA_with,2,2,0.9732540528619648,0.9749529004958333,11.322957992553711,-1
305,1,False,kernelsearch_CCA_with,2,2,0.9415847725518535,0.9404890925774759,20.131103992462158,-1
306,1,False,kernelsearch_CCA_with,2,2,0.9599900510951808,0.9539483852653355,43.60986042022705,-1
307,1,False,kernelsearch_CCA_with,2,2,0.972573565351541,0.970973036904285,33.83512854576111,-1
308,1,False,kernelsearch_CCA_with,2,2,0.9422865694307998,0.937606496991029,16.035000562667847,-1
309,1,False,combined_CCA,2,2,0.9746381369602715,0.9754495962076016,0.22990870475769043,-1
310,1,False,combined_CCA,2,2,0.99134458404642,0.9917111067534928,0.25091052055358887,-1
311,1,False,combined_CCA,2,2,0.9929575167560534,0.9912356411752923,0.24371814727783203,-1
312,1,False,combined_CCA,2,2,0.989022118269117,0.9867390700087025,0.25665712356567383,-1
313,1,False,combined_CCA,2,2,0.9920116289582788,0.9899247493330996,0.23046016693115234,-1
314,1,False,greedy_CCA,3,3,0.9757827622708798,0.9778247366393495,0.07458639144897461,-1
315,1,False,greedy_CCA,3,3,0.9773568798648787,0.9814319840694022,0.07661795616149902,-1
316,1,False,greedy_CCA,3,3,0.9790749224541774,0.9771588408554779,0.07133126258850098,-1
317,1,False,greedy_CCA,3,3,0.9785298778270886,0.9776734991886591,0.07034707069396973,-1
318,1,False,greedy_CCA,3,3,0.9746375827765148,0.9714658889558916,0.0700678825378418,-1
319,1,False,CCA_without,3,3,0.8237565396204004,0.8310271122792179,1000.0159647464752,-1
320,1,False,CCA_without,3,3,0.8623952075341568,0.8711363010861234,1000.0104610919952,-1
321,1,False,CCA_without,3,3,0.9244294255982445,0.9649026935390869,1000.0277628898621,-1
322,1,False,CCA_without,3,3,0.8037300716328348,0.7731355770423436,1000.1584494113922,-1
323,1,False,CCA_without,3,3,0.8956034188148169,0.9339669632528331,1000.1311891078949,-1
324,1,False,CCA_with,3,3,0.9901036459342976,0.9910130519558003,100.15803933143616,5
325,1,False,CCA_with,3,3,0.9925421615307464,0.9933859633384978,100.13980913162231,5
326,1,False,CCA_with,3,3,0.990773488254006,0.9904540135815152,100.2763204574585,5
327,1,False,CCA_with,3,3,0.992295546599181,0.9922229639650563,100.23671269416809,7
328,1,False,CCA_with,3,3,0.9932855454102065,0.9920633416828395,100.25169253349304,5
329,1,False,multistart_CCA,3,3,0.9920935804500615,0.992667327077813,101.1297173500061,-1
330,1,False,multistart_CCA,3,3,0.9920078032031565,0.9928222312949809,101.25697350502014,-1
331,1,False,multistart_CCA,3,3,0.993052730203845,0.9918062144136252,97.77089524269104,-1
332,1,False,multistart_CCA,3,3,0.99267407362735,0.9925540504649952,99.15007615089417,-1
333,1,False,multistart_CCA,3,3,0.9932985481978779,0.9920881012691242,102.39064931869507,-1
334,1,False,benders_CCA_without,3,3,0.9882694381032421,0.9878622103435013,1160.8755581378937,17
335,1,False,benders_CCA_without,3,3,0.9833926652581887,0.9847730561080962,1136.396996974945,17
336,1,False,benders_CCA_without,3,3,0.9914148930394971,0.9904131814675428,1115.4064679145813,22
337,1,False,benders_CCA_without,3,3,0.9857053613428576,0.986133792264977,1108.8200628757477,17
338,1,False,benders_CCA_without,3,3,0.9903936186558154,0.9879351237534361,1120.1727166175842,16
339,1,False,benders_CCA_with,3,3,0.9865097295470854,0.9888561294886322,1160.913584470749,13
340,1,False,benders_CCA_with,3,3,0.981711811739373,0.9819093550959727,1125.0912027359009,12
